project_id,state,district,project_type,priority,current_stage,land_area_hectares,affected_owner_count,household_count,project_value_cr,compensation_offered_cr,compensation_paid_cr,compensation_pending_cr,compensation_paid_ratio,pending_document_count,document_pending_ratio,pending_approval_count,approval_age_days,objection_count,court_stay_flag,legal_issue_count,utility_shift_pending,forest_clearance_pending,railway_crossing_pending,stage_age_days,project_age_days,days_to_target,overall_progress_pct,progress_gap,district_delay_rate,past_delay_count,ground_truth_prob,delay_flag,delay_days
LA-2026-1100,Karnataka,Dharwad,Industrial Smart City Corridor,Normal,Stage 3: Section 15 Hearing & Objections,81.52,616,557,283.27,147.3,0.88,146.42,0.006,7,0.304,6,10,10,0,10,0,0,0,138,232,2,0.98,98.2,0.205,5,0.959,1,237
LA-2026-1101,Odisha,Sundargarh,High-Speed Rail / DFC,Normal,Stage 4: Section 19 Declaration,13.55,59,42,117.7,38.5,3.97,34.53,0.103,30,0.882,7,78,0,0,0,1,0,0,45,742,-79,0.98,99.0,0.413,4,0.672,1,95
LA-2026-1102,Madhya Pradesh,Bhopal,Rural Road Connectivity (PMGSY),Critical,Stage 4: Section 19 Declaration,100.75,567,545,142.66,70.7,28.14,42.56,0.398,13,0.684,7,8,12,1,16,1,0,0,22,154,334,0.98,30.6,0.303,1,0.654,1,78
LA-2026-1103,Gujarat,Vadodara,Major Irrigation & Canal,Normal,Stage 6: Land Possession & Handover,81.37,547,380,139.58,50.09,31.41,18.68,0.627,5,0.2,1,67,8,0,8,0,0,0,156,276,265,0.98,50.0,0.153,4,0.737,1,171
LA-2026-1104,Maharashtra,Nashik,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,15.85,146,141,89.68,40.49,0.57,39.92,0.014,1,0.029,5,100,3,0,3,1,0,0,74,412,164,0.98,70.5,0.203,0,0.635,1,139
LA-2026-1105,Odisha,Sundargarh,National Highway Corridor,Critical,Stage 3: Section 15 Hearing & Objections,40.53,204,217,145.8,53.81,0.38,53.43,0.007,30,0.882,2,103,6,1,10,1,0,0,128,209,317,0.98,38.8,0.414,2,0.98,1,322
LA-2026-1106,Tamil Nadu,Tiruchirappalli,Major Irrigation & Canal,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,45.72,394,378,93.69,46.43,1.16,45.27,0.025,1,0.043,5,34,2,0,2,0,0,0,83,127,90,0.98,57.5,0.252,5,0.645,1,302
LA-2026-1107,Rajasthan,Alwar,Industrial Smart City Corridor,High,Stage 2: Section 11 Notification,77.76,460,488,259.34,124.34,10.69,113.65,0.086,2,0.1,6,10,4,0,4,0,1,0,142,406,283,0.98,57.9,0.394,2,0.787,1,137
LA-2026-1108,Odisha,Khurda,National Highway Corridor,Critical,Stage 1: Preliminary Survey & SIA,53.15,255,264,211.58,52.92,4.71,48.21,0.089,27,0.871,2,88,4,0,4,0,0,0,124,343,139,0.98,70.2,0.35,4,0.874,1,152
LA-2026-1109,Madhya Pradesh,Jabalpur,Urban Metro Transit Extension,Normal,Stage 2: Section 11 Notification,87.13,405,291,130.16,44.38,0.31,44.07,0.007,10,0.286,0,0,7,1,11,1,0,0,141,402,193,0.98,66.6,0.363,2,0.971,1,202
LA-2026-1110,Odisha,Angul,Renewable Energy Solar Park,Normal,Stage 5: Valuation & Compensation Award,190.03,1031,808,490.36,230.51,136.23,94.28,0.591,11,0.478,7,97,15,1,17,0,0,0,125,377,-40,0.98,99.0,0.429,1,0.832,1,152
LA-2026-1111,Uttar Pradesh,Lucknow,Urban Metro Transit Extension,High,Stage 1: Preliminary Survey & SIA,70.14,295,300,213.13,57.41,5.11,52.3,0.089,8,0.533,4,90,4,0,4,0,0,0,153,426,284,0.98,59.0,0.369,3,0.853,1,157
LA-2026-1112,Karnataka,Bengaluru Rural,High-Speed Rail / DFC,Normal,Stage 5: Valuation & Compensation Award,146.47,943,782,562.52,301.85,181.71,120.14,0.602,12,0.857,5,85,12,1,13,0,0,1,123,395,-39,0.98,99.0,0.495,5,0.863,1,172
LA-2026-1113,Gujarat,Vadodara,Renewable Energy Solar Park,High,Stage 2: Section 11 Notification,8.33,95,96,81.9,31.53,2.27,29.26,0.072,15,0.789,0,0,3,0,3,0,0,0,45,435,-50,0.98,99.0,0.194,4,0.66,1,372
LA-2026-1114,Gujarat,Bharuch,National Highway Corridor,Normal,Stage 5: Valuation & Compensation Award,8.29,67,42,19.92,10.7,6.59,4.11,0.616,24,0.96,6,105,0,0,0,1,0,1,144,520,67,0.98,87.6,0.248,3,0.61,1,141
LA-2026-1115,Odisha,Sundargarh,Rural Road Connectivity (PMGSY),High,Stage 1: Preliminary Survey & SIA,97.04,364,318,314.86,118.79,3.8,114.99,0.032,13,1.0,1,66,6,1,8,0,0,0,138,251,61,0.98,79.5,0.444,4,0.98,1,172
LA-2026-1116,Tamil Nadu,Kanchipuram,Industrial Smart City Corridor,High,Stage 4: Section 19 Declaration,278.24,1513,1512,589.77,253.93,46.72,207.21,0.184,19,0.905,8,11,26,0,26,0,1,0,170,158,303,0.98,33.3,0.346,5,0.887,1,226
LA-2026-1117,Odisha,Sambalpur,National Highway Corridor,Normal,Stage 2: Section 11 Notification,228.74,914,720,587.14,175.62,17.56,158.06,0.1,13,0.406,6,79,20,0,20,0,0,0,77,325,-99,0.98,99.0,0.303,3,0.761,1,151
LA-2026-1118,Karnataka,Dharwad,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,184.71,775,711,404.99,192.15,49.19,142.96,0.256,15,0.6,7,26,8,1,10,0,0,0,122,110,131,0.98,44.7,0.176,6,0.98,1,171
LA-2026-1119,Odisha,Angul,High-Speed Rail / DFC,Critical,Stage 4: Section 19 Declaration,70.92,498,331,320.24,100.57,12.57,88.0,0.125,3,0.115,4,57,12,1,13,0,0,0,71,193,95,0.98,66.0,0.433,6,0.931,1,122
LA-2026-1120,Gujarat,Vadodara,Renewable Energy Solar Park,Critical,Stage 5: Valuation & Compensation Award,413.41,1320,1372,1118.23,528.59,305.53,223.06,0.578,15,0.577,4,63,21,1,25,0,1,0,141,285,58,0.98,82.1,0.197,2,0.803,1,167
LA-2026-1121,Maharashtra,Pune,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,165.16,1266,1231,366.55,132.1,19.29,112.81,0.146,1,0.083,6,17,14,0,14,0,0,0,147,322,339,0.98,47.7,0.353,3,0.938,1,288
LA-2026-1122,Maharashtra,Aurangabad,Renewable Energy Solar Park,High,Stage 2: Section 11 Notification,189.73,1195,1113,187.72,48.57,6.07,42.5,0.125,14,0.5,8,35,13,0,13,0,1,0,108,105,370,0.98,21.1,0.335,0,0.759,1,152
LA-2026-1123,Madhya Pradesh,Jabalpur,Rural Road Connectivity (PMGSY),Critical,Stage 1: Preliminary Survey & SIA,114.24,369,231,335.39,144.43,20.65,123.78,0.143,25,0.806,8,5,6,1,8,0,0,0,60,177,377,0.98,31.0,0.331,1,0.938,1,231
LA-2026-1124,Gujarat,Vadodara,Renewable Energy Solar Park,Critical,Stage 6: Land Possession & Handover,16.1,153,98,116.22,54.7,43.54,11.16,0.796,10,0.333,8,106,5,0,5,0,0,0,86,661,-79,0.98,99.0,0.134,0,0.661,1,134
LA-2026-1125,Odisha,Jajpur,Urban Metro Transit Extension,Normal,Stage 2: Section 11 Notification,77.11,483,370,80.53,40.23,1.37,38.86,0.034,8,0.296,3,92,10,1,14,0,0,0,162,57,438,0.98,10.5,0.383,6,0.906,1,164
LA-2026-1126,Madhya Pradesh,Indore,Rural Road Connectivity (PMGSY),High,Stage 5: Valuation & Compensation Award,63.32,369,362,173.26,50.35,26.53,23.82,0.527,10,0.385,6,19,3,0,3,1,0,0,14,127,165,0.98,42.5,0.224,4,0.476,0,0
LA-2026-1127,Rajasthan,Jaipur,Urban Metro Transit Extension,High,Stage 1: Preliminary Survey & SIA,29.11,250,183,155.94,75.32,4.75,70.57,0.063,30,0.909,8,48,1,0,1,1,0,0,93,317,75,0.98,79.9,0.28,2,0.719,1,113
LA-2026-1128,Odisha,Jajpur,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,41.27,352,340,122.03,62.8,8.67,54.13,0.138,7,0.333,4,98,7,1,9,0,0,0,152,172,260,0.98,38.8,0.342,4,0.952,1,182
LA-2026-1129,Tamil Nadu,Madurai,National Highway Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,295.88,1106,747,461.84,233.31,99.86,133.45,0.428,4,0.308,1,44,17,0,17,0,1,0,84,179,354,0.98,32.6,0.286,2,0.731,1,234
LA-2026-1130,Tamil Nadu,Coimbatore,National Highway Corridor,High,Stage 4: Section 19 Declaration,109.59,646,460,408.28,119.34,54.78,64.56,0.459,14,0.438,0,0,8,1,11,1,0,1,67,301,-70,0.98,99.0,0.234,4,0.849,1,359
LA-2026-1131,Gujarat,Rajkot,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,40.29,346,264,197.27,61.44,21.44,40.0,0.349,9,0.409,0,0,6,0,6,0,0,0,83,417,-33,0.98,99.0,0.15,5,0.85,1,122
LA-2026-1132,Maharashtra,Nagpur,Major Irrigation & Canal,High,Stage 3: Section 15 Hearing & Objections,70.77,403,316,208.56,57.98,0.12,57.86,0.002,18,0.514,0,0,3,0,3,0,1,0,57,537,49,0.98,90.7,0.298,2,0.743,1,189
LA-2026-1133,Tamil Nadu,Salem,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 4: Section 19 Declaration,92.47,388,333,273.82,82.09,34.81,47.28,0.424,3,0.167,5,20,5,0,5,0,1,0,79,509,187,0.98,72.2,0.181,2,0.664,1,127
LA-2026-1134,Tamil Nadu,Tiruchirappalli,Urban Metro Transit Extension,High,Stage 3: Section 15 Hearing & Objections,36.93,297,309,190.4,102.84,9.77,93.07,0.095,2,0.091,6,85,6,1,8,0,1,0,141,467,128,0.98,77.5,0.266,3,0.952,1,152
LA-2026-1135,Karnataka,Dharwad,Rural Road Connectivity (PMGSY),Critical,Stage 2: Section 11 Notification,113.01,900,978,244.7,128.58,11.96,116.62,0.093,23,0.719,3,7,19,0,19,1,0,0,76,41,448,0.98,7.4,0.224,5,0.88,1,142
LA-2026-1136,Tamil Nadu,Kanchipuram,Urban Metro Transit Extension,Critical,Stage 6: Land Possession & Handover,185.1,1076,706,302.32,113.68,85.15,28.53,0.749,4,0.148,7,95,19,0,19,0,0,0,44,142,264,0.98,34.0,0.365,6,0.535,1,132
LA-2026-1137,Karnataka,Mysuru,Urban Metro Transit Extension,Normal,Stage 3: Section 15 Hearing & Objections,118.87,911,992,326.3,147.77,26.75,121.02,0.181,14,1.0,1,7,16,0,16,1,0,0,102,570,67,0.98,88.5,0.289,1,0.843,1,137
LA-2026-1138,Odisha,Sambalpur,Major Irrigation & Canal,Normal,Stage 1: Preliminary Survey & SIA,159.21,676,640,400.48,125.67,11.44,114.23,0.091,2,0.074,8,57,8,0,8,0,0,0,159,397,-7,0.98,99.0,0.302,0,0.826,1,327
LA-2026-1139,Rajasthan,Kota,Urban Metro Transit Extension,Normal,Stage 3: Section 15 Hearing & Objections,137.03,916,847,443.1,133.25,18.66,114.59,0.14,13,0.371,1,5,12,0,12,0,1,0,10,448,-8,0.98,99.0,0.257,0,0.719,1,107
LA-2026-1140,Rajasthan,Jaipur,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,142.81,801,649,270.0,77.82,62.18,15.64,0.799,11,0.44,6,57,13,0,13,0,0,0,175,358,-40,0.98,99.0,0.295,5,0.636,1,183
LA-2026-1141,Gujarat,Vadodara,National Highway Corridor,High,Stage 3: Section 15 Hearing & Objections,25.95,128,82,49.44,19.31,2.92,16.39,0.151,14,0.4,0,0,2,0,2,0,0,0,42,571,11,0.98,97.1,0.164,3,0.707,1,175
LA-2026-1142,Madhya Pradesh,Indore,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 6: Land Possession & Handover,81.46,664,477,254.78,108.24,83.13,25.11,0.768,7,0.2,0,0,11,0,11,0,0,1,58,171,167,0.98,49.6,0.229,1,0.664,1,136
LA-2026-1143,Uttar Pradesh,Lucknow,Renewable Energy Solar Park,Normal,Stage 4: Section 19 Declaration,53.47,409,427,201.78,88.66,15.07,73.59,0.17,14,0.583,3,69,5,1,6,0,0,0,21,155,74,0.98,66.7,0.344,5,0.755,1,152
LA-2026-1144,Odisha,Sambalpur,Renewable Energy Solar Park,Critical,Stage 4: Section 19 Declaration,120.68,700,562,397.43,104.1,42.99,61.11,0.413,7,0.25,6,38,16,1,18,0,0,0,179,176,313,0.98,35.0,0.312,2,0.847,1,197
LA-2026-1145,Madhya Pradesh,Ujjain,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 2: Section 11 Notification,87.81,496,348,203.49,51.34,3.08,48.26,0.06,17,1.0,7,30,5,0,5,0,0,0,106,183,149,0.98,54.1,0.232,0,0.765,1,141
LA-2026-1146,Madhya Pradesh,Gwalior,Renewable Energy Solar Park,High,Stage 4: Section 19 Declaration,12.75,112,96,130.96,33.91,11.02,22.89,0.325,20,0.909,1,118,0,0,0,0,0,0,62,160,268,0.98,36.4,0.367,6,0.606,1,124
LA-2026-1147,Karnataka,Bengaluru Rural,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,186.84,1240,1162,409.74,219.71,170.93,48.78,0.778,23,0.767,8,27,24,0,24,0,0,0,58,67,153,0.98,29.5,0.51,0,0.63,1,168
LA-2026-1148,Karnataka,Mysuru,Urban Metro Transit Extension,Normal,Stage 1: Preliminary Survey & SIA,98.03,760,596,179.11,85.14,13.2,71.94,0.155,13,0.382,6,117,6,1,9,0,0,0,164,278,392,0.98,40.5,0.242,2,0.957,1,346
LA-2026-1149,Tamil Nadu,Madurai,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 2: Section 11 Notification,43.19,280,238,76.95,22.8,3.37,19.43,0.148,11,0.611,5,52,9,1,11,1,0,0,91,270,10,0.98,95.4,0.305,4,0.98,1,167
LA-2026-1150,Madhya Pradesh,Jabalpur,High-Speed Rail / DFC,High,Stage 3: Section 15 Hearing & Objections,149.22,463,438,396.81,131.98,8.97,123.01,0.068,15,0.789,8,83,13,0,13,0,0,0,155,224,191,0.98,53.0,0.327,5,0.825,1,156
LA-2026-1151,Rajasthan,Alwar,High-Speed Rail / DFC,Critical,Stage 3: Section 15 Hearing & Objections,192.69,910,700,486.3,122.55,12.87,109.68,0.105,5,0.185,8,82,17,0,17,0,1,0,149,398,-75,0.98,99.0,0.358,0,0.831,1,149
LA-2026-1152,Maharashtra,Nashik,High-Speed Rail / DFC,High,Stage 1: Preliminary Survey & SIA,161.69,1014,838,459.5,181.81,24.18,157.63,0.133,14,0.5,5,7,14,0,14,0,0,0,65,34,300,0.98,9.2,0.252,0,0.755,1,103
LA-2026-1153,Madhya Pradesh,Bhopal,National Highway Corridor,Critical,Stage 3: Section 15 Hearing & Objections,7.01,73,61,135.04,48.77,8.97,39.8,0.184,27,0.794,2,13,1,0,1,0,0,0,138,47,426,0.98,9.0,0.268,2,0.561,1,453
LA-2026-1154,Odisha,Jajpur,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 4: Section 19 Declaration,84.36,313,248,230.82,68.38,35.83,32.55,0.524,7,0.233,3,38,6,0,6,0,0,0,127,445,117,0.98,78.2,0.373,6,0.716,1,126
LA-2026-1155,Maharashtra,Pune,Major Irrigation & Canal,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,293.47,1725,1535,417.24,182.7,15.89,166.81,0.087,11,0.917,2,10,33,0,33,0,0,0,173,87,580,0.98,12.1,0.295,6,0.764,1,200
LA-2026-1156,Uttar Pradesh,Prayagraj,National Highway Corridor,High,Stage 4: Section 19 Declaration,47.73,156,149,183.59,78.56,29.22,49.34,0.372,10,0.714,4,115,2,0,2,0,1,0,21,307,359,0.98,45.1,0.375,0,0.622,1,159
LA-2026-1157,Karnataka,Mangaluru,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,102.05,561,608,424.96,118.18,56.96,61.22,0.482,18,0.947,6,86,13,0,13,0,1,0,154,196,290,0.98,39.3,0.286,5,0.876,1,207
LA-2026-1158,Uttar Pradesh,Prayagraj,Urban Metro Transit Extension,Critical,Stage 2: Section 11 Notification,476.98,1388,1277,809.58,278.15,43.67,234.48,0.157,5,0.357,6,99,17,1,20,0,0,0,69,253,27,0.98,89.4,0.398,4,0.979,1,218
LA-2026-1159,Madhya Pradesh,Gwalior,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,90.1,594,595,179.39,96.37,12.24,84.13,0.127,4,0.286,2,48,9,0,9,0,0,1,28,282,200,0.98,57.5,0.372,0,0.773,1,183
LA-2026-1160,Tamil Nadu,Salem,Industrial Smart City Corridor,Critical,Stage 1: Preliminary Survey & SIA,163.97,1062,849,500.57,228.37,4.8,223.57,0.021,14,0.56,8,71,13,0,13,1,0,0,57,74,241,0.98,22.5,0.224,4,0.797,1,167
LA-2026-1161,Odisha,Angul,National Highway Corridor,Critical,Stage 5: Valuation & Compensation Award,5.52,64,47,85.65,41.83,28.32,13.51,0.677,18,0.947,8,21,0,0,0,1,0,1,153,116,461,0.98,19.1,0.485,1,0.591,1,125
LA-2026-1162,Uttar Pradesh,Varanasi,Major Irrigation & Canal,Critical,Stage 4: Section 19 Declaration,27.48,132,98,80.55,20.67,8.54,12.13,0.413,8,0.348,3,92,2,0,2,0,1,0,29,525,-39,0.98,99.0,0.388,0,0.505,1,64
LA-2026-1163,Gujarat,Vadodara,National Highway Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,126.17,489,505,380.58,158.47,53.88,104.59,0.34,13,0.591,2,38,6,1,8,1,0,0,122,367,202,0.98,63.5,0.172,5,0.842,1,294
LA-2026-1164,Rajasthan,Udaipur,Rural Road Connectivity (PMGSY),High,Stage 2: Section 11 Notification,19.68,196,188,96.52,27.11,0.98,26.13,0.036,3,0.13,3,75,6,0,6,0,1,0,110,317,248,0.98,55.1,0.256,5,0.895,1,316
LA-2026-1165,Rajasthan,Jodhpur,Major Irrigation & Canal,Critical,Stage 3: Section 15 Hearing & Objections,75.75,596,592,313.74,164.08,23.46,140.62,0.143,9,0.562,3,32,7,0,7,0,1,0,137,239,11,0.98,94.6,0.277,4,0.887,1,155
LA-2026-1166,Rajasthan,Udaipur,Major Irrigation & Canal,Cabinet Fast-Track,Stage 4: Section 19 Declaration,292.54,2093,1963,1027.3,403.34,73.81,329.53,0.183,5,0.161,1,98,31,1,34,0,0,0,147,214,3,0.98,97.6,0.289,5,0.961,1,285
LA-2026-1167,Madhya Pradesh,Jabalpur,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 2: Section 11 Notification,90.53,660,649,299.34,151.2,17.39,133.81,0.115,16,0.842,8,71,12,0,12,0,0,0,76,80,110,0.98,41.1,0.31,6,0.844,1,195
LA-2026-1168,Gujarat,Vadodara,National Highway Corridor,Cabinet Fast-Track,Stage 6: Land Possession & Handover,33.8,178,155,142.48,45.96,33.87,12.09,0.737,4,0.267,5,39,3,0,3,0,0,0,31,455,27,0.98,93.4,0.184,0,0.46,0,0
LA-2026-1169,Rajasthan,Alwar,Industrial Smart City Corridor,Normal,Stage 3: Section 15 Hearing & Objections,206.04,882,733,783.5,355.13,66.05,289.08,0.186,20,0.909,1,86,16,0,16,0,0,0,15,88,137,0.98,38.1,0.363,4,0.812,1,135
LA-2026-1170,Gujarat,Vadodara,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,31.24,115,113,127.41,46.06,6.03,40.03,0.131,11,0.344,2,81,3,0,3,0,0,0,113,438,-21,0.98,99.0,0.175,1,0.71,1,117
LA-2026-1171,Rajasthan,Udaipur,Major Irrigation & Canal,Cabinet Fast-Track,Stage 4: Section 19 Declaration,133.85,733,495,541.56,287.68,55.52,232.16,0.193,4,0.118,1,102,11,0,11,0,0,0,81,135,264,0.98,32.9,0.273,2,0.747,1,179
LA-2026-1172,Rajasthan,Udaipur,Urban Metro Transit Extension,Critical,Stage 2: Section 11 Notification,28.23,189,164,116.55,41.92,7.08,34.84,0.169,3,0.1,5,45,1,0,1,0,0,0,110,655,-78,0.98,99.0,0.273,5,0.607,1,168
LA-2026-1173,Tamil Nadu,Tiruchirappalli,Renewable Energy Solar Park,Normal,Stage 6: Land Possession & Handover,18.51,185,194,122.99,60.63,45.41,15.22,0.749,9,0.474,1,23,3,0,3,1,0,0,40,190,127,0.98,59.0,0.258,4,0.613,1,153
LA-2026-1174,Gujarat,Bharuch,Major Irrigation & Canal,Cabinet Fast-Track,Stage 4: Section 19 Declaration,63.46,288,310,185.39,74.19,25.6,48.59,0.345,11,0.324,8,21,3,0,3,1,0,0,147,680,-2,0.98,99.0,0.269,3,0.725,1,182
LA-2026-1175,Maharashtra,Thane,National Highway Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,20.4,147,98,154.94,56.95,25.17,31.78,0.442,16,0.552,7,52,0,0,0,0,0,0,108,447,-68,0.98,99.0,0.439,0,0.582,1,167
LA-2026-1176,Maharashtra,Nagpur,Industrial Smart City Corridor,Normal,Stage 4: Section 19 Declaration,264.93,1513,1104,617.63,167.95,64.83,103.12,0.386,14,0.824,7,70,27,0,27,1,0,0,83,305,105,0.98,73.4,0.228,2,0.836,1,158
LA-2026-1177,Maharashtra,Nashik,Renewable Energy Solar Park,High,Stage 1: Preliminary Survey & SIA,91.99,626,552,345.09,87.53,7.7,79.83,0.088,1,0.048,7,33,10,1,11,0,0,0,73,364,-80,0.98,99.0,0.231,1,0.873,1,159
LA-2026-1178,Karnataka,Mangaluru,Urban Metro Transit Extension,Critical,Stage 4: Section 19 Declaration,33.98,202,217,154.35,60.89,7.92,52.97,0.13,6,0.375,3,103,1,0,1,0,0,0,167,199,419,0.98,31.2,0.284,4,0.643,1,134
LA-2026-1179,Gujarat,Vadodara,Urban Metro Transit Extension,Critical,Stage 2: Section 11 Notification,87.7,779,687,257.0,82.78,11.59,71.19,0.14,1,0.04,4,110,17,0,17,1,1,0,44,127,326,0.98,27.1,0.146,2,0.645,1,127
LA-2026-1180,Karnataka,Dharwad,Major Irrigation & Canal,High,Stage 2: Section 11 Notification,260.42,1579,1392,564.61,283.38,15.87,267.51,0.056,2,0.077,1,51,23,0,23,0,0,0,106,454,1,0.98,98.8,0.192,3,0.83,1,246
LA-2026-1181,Odisha,Sambalpur,National Highway Corridor,Normal,Stage 4: Section 19 Declaration,152.26,1230,895,336.5,87.44,18.27,69.17,0.209,22,0.647,1,101,17,0,17,0,1,1,180,680,-31,0.98,99.0,0.338,6,0.848,1,294
LA-2026-1182,Tamil Nadu,Madurai,Renewable Energy Solar Park,High,Stage 5: Valuation & Compensation Award,154.01,474,448,545.51,161.19,59.32,101.87,0.368,1,0.077,7,2,4,0,4,0,0,0,22,381,295,0.98,55.4,0.262,0,0.524,1,155
LA-2026-1183,Madhya Pradesh,Indore,Urban Metro Transit Extension,High,Stage 2: Section 11 Notification,312.26,1251,756,752.23,199.77,2.0,197.77,0.01,10,0.714,5,32,16,1,18,0,0,0,80,192,297,0.98,38.3,0.206,6,0.973,1,195
LA-2026-1184,Karnataka,Dharwad,Urban Metro Transit Extension,Normal,Stage 6: Land Possession & Handover,84.96,715,683,290.76,105.05,63.45,41.6,0.604,2,0.074,2,75,13,1,17,0,0,0,64,30,247,0.98,9.9,0.23,6,0.592,1,142
LA-2026-1185,Madhya Pradesh,Indore,Major Irrigation & Canal,Normal,Stage 2: Section 11 Notification,71.84,528,522,314.02,82.5,12.79,69.71,0.155,10,0.667,5,112,12,1,16,0,1,0,36,121,451,0.98,20.2,0.208,5,0.814,1,260
LA-2026-1186,Gujarat,Ahmedabad,Renewable Energy Solar Park,Normal,Stage 2: Section 11 Notification,173.15,755,506,341.4,101.46,13.9,87.56,0.137,13,0.371,2,117,14,0,14,0,1,0,99,255,93,0.98,72.3,0.222,0,0.874,1,164
LA-2026-1187,Gujarat,Ahmedabad,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,60.99,378,365,125.61,63.02,7.56,55.46,0.12,8,0.421,1,31,8,0,8,0,0,0,45,352,267,0.98,55.9,0.162,5,0.738,1,137
LA-2026-1188,Maharashtra,Thane,High-Speed Rail / DFC,High,Stage 4: Section 19 Declaration,21.79,203,218,163.88,80.73,23.65,57.08,0.293,12,0.923,3,63,4,0,4,1,0,1,175,332,249,0.98,56.2,0.464,0,0.911,1,185
LA-2026-1189,Odisha,Jajpur,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 4: Section 19 Declaration,29.17,143,125,98.94,35.21,4.79,30.42,0.136,11,0.333,7,98,2,0,2,0,1,1,149,404,206,0.98,65.2,0.391,0,0.738,1,137
LA-2026-1190,Madhya Pradesh,Ujjain,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,53.19,365,232,135.45,73.77,42.86,30.91,0.581,17,0.586,2,35,9,1,10,1,0,0,173,114,477,0.98,18.3,0.246,4,0.855,1,193
LA-2026-1191,Odisha,Angul,Renewable Energy Solar Park,Normal,Stage 2: Section 11 Notification,73.92,297,240,193.96,63.87,7.79,56.08,0.122,2,0.105,6,14,6,0,6,0,0,0,24,274,353,0.98,42.7,0.458,5,0.657,1,80
LA-2026-1192,Gujarat,Ahmedabad,National Highway Corridor,High,Stage 3: Section 15 Hearing & Objections,13.21,109,70,130.13,60.01,9.9,50.11,0.165,16,0.696,8,100,2,0,2,1,0,0,137,113,78,0.98,58.2,0.198,6,0.758,1,187
LA-2026-1193,Tamil Nadu,Kanchipuram,Rural Road Connectivity (PMGSY),Normal,Stage 6: Land Possession & Handover,5.17,46,30,148.56,69.97,54.72,15.25,0.782,4,0.286,1,63,0,0,0,0,0,0,144,308,311,0.98,48.8,0.317,4,0.45,0,0
LA-2026-1194,Gujarat,Vadodara,High-Speed Rail / DFC,Critical,Stage 5: Valuation & Compensation Award,101.88,517,552,372.14,117.65,51.18,66.47,0.435,16,0.842,0,0,10,1,11,0,0,1,39,323,-38,0.98,99.0,0.213,6,0.876,1,213
LA-2026-1195,Maharashtra,Aurangabad,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 6: Land Possession & Handover,480.09,1889,1326,1356.38,359.45,232.92,126.53,0.648,20,0.571,4,105,37,1,40,0,1,0,116,284,225,0.98,54.8,0.244,1,0.879,1,170
LA-2026-1196,Maharashtra,Nashik,National Highway Corridor,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,81.79,406,423,229.16,76.77,35.31,41.46,0.46,14,0.483,0,0,7,0,7,0,0,1,32,365,133,0.98,72.3,0.259,2,0.575,1,174
LA-2026-1197,Rajasthan,Jodhpur,Urban Metro Transit Extension,High,Stage 5: Valuation & Compensation Award,214.79,1672,1661,533.56,173.15,135.4,37.75,0.782,17,0.895,5,81,24,0,24,0,1,0,16,239,-53,0.98,99.0,0.297,5,0.634,1,137
LA-2026-1198,Madhya Pradesh,Jabalpur,National Highway Corridor,High,Stage 2: Section 11 Notification,54.88,157,140,180.04,46.54,0.42,46.12,0.009,2,0.154,4,11,2,0,2,1,0,0,135,244,179,0.98,56.7,0.319,2,0.763,1,164
LA-2026-1199,Rajasthan,Jaipur,Renewable Energy Solar Park,Normal,Stage 3: Section 15 Hearing & Objections,247.8,1741,1753,682.1,229.7,44.33,185.37,0.193,9,0.643,0,0,22,0,22,1,0,0,110,356,-40,0.98,99.0,0.33,2,0.867,1,180
